title,url,img_url,discount_rate,author,author_link,duration,price
 آموزش ساخت قفل نرم افزاری مبتنی بر سخت افزار (مقدماتی) ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%82%D9%81%D9%84-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%DB%8C-%D9%85%D8%A8%D8%AA%D9%86%DB%8C-%D8%A8%D8%B1-%D8%B3%D8%AE%D8%AA-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-(%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C),https://toplearn.com/img/course/400x286/آموزش_ساخت_قفل_نرم_افزاری_مبتنی_بر_سخت_افزار_(مقدماتی).jpg,, زیستانی ,https://toplearn.com/masters/Gzistani, 2:6:00 ," 200,000 "
 آموزش مستر کلاس Camtasia ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D8%B3%D8%AA%D8%B1-%DA%A9%D9%84%D8%A7%D8%B3-Camtasia,https://toplearn.com/img/course/400x286/آموزش_مستر_کلاس_Camtasia.jpg,50% , تاتاری ,https://toplearn.com/masters/ebitatari1, 5:43:00 ," 200,000 "
 آموزش Slack (ارتباط گروهی و مدیریت پروژه) ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Slack-(%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7-%DA%AF%D8%B1%D9%88%D9%87%DB%8C-%D9%88-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%BE%D8%B1%D9%88%DA%98%D9%87),https://toplearn.com/img/course/400x286/آموزش_Slack_(ارتباط_گروهی_و_مدیریت_پروژه).jpg,50% , آخوندی ,https://toplearn.com/masters/mhrxad, 1:0:00 ," 200,000 "
 آموزش کار با موتور بازی سازی آنریل انجین ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%D8%A8%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A2%D9%86%D8%B1%DB%8C%D9%84-%D8%A7%D9%86%D8%AC%DB%8C%D9%86,https://toplearn.com/img/course/400x286/آموزش_کار_با_موتور_بازی_سازی_آنریل_انجین.jpg,50% , میرشبی بایگی ,https://toplearn.com/masters/sajjadmirshabi, 61:8:00 ," 200,000 "
 آموزش AutoMapper در ASP.NET Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-AutoMapper-%D8%AF%D8%B1-ASPNET-Core,https://toplearn.com/img/course/400x286/آموزش_AutoMapper_در_ASP.NET_Core.jpg,, رضایی ,https://toplearn.com/masters/ali_rezai, 0:33:00 ," 200,000 "
 آموزش Material UI React در قالب پروژه ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Material-UI-React-%D8%AF%D8%B1-%D9%82%D8%A7%D9%84%D8%A8-%D9%BE%D8%B1%D9%88%DA%98%D9%87,https://toplearn.com/img/course/400x286/آموزش_Material_UI_React_در_قالب_پروژه.jpg,, معصومی ,https://toplearn.com/masters/farzad_msi16, 4:2:00 ," 200,000 "
 آموزش لینوکس LPIC 2 - 201 ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%84%DB%8C%D9%86%D9%88%DA%A9%D8%B3-LPIC-2-201,https://toplearn.com/img/course/400x286/آموزش_لینوکس_LPIC_2_-_201.jpg,50% , مصری ,https://toplearn.com/masters/69moslem, 5:28:00 ," 200,000 "
 آموزش طراحی سایت دیجیکالا با BootStrap 4 ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AF%DB%8C%D8%AC%DB%8C%DA%A9%D8%A7%D9%84%D8%A7-%D8%A8%D8%A7-BootStrap-4,https://toplearn.com/img/course/400x286/آموزش_طراحی_سایت_دیجیکالا_با_BootStrap_4.jpg,50% , معصومی ,https://toplearn.com/masters/amir8417, 9:2:00 ," 200,000 "
 آموزش برنامه نویسی با جولیا از صفر تا پیشرفته ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%A8%D8%A7-%D8%AC%D9%88%D9%84%DB%8C%D8%A7-%D8%A7%D8%B2-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_برنامه_نویسی_با_جولیا_از_صفر_تا_پیشرفته.jpg,, لطفی ,https://toplearn.com/masters/alilaqalotfi, 4:31:00 ," 200,000 "
 حملات در ASP.NET Core ,https://toplearn.com/courses/web/%D8%AD%D9%85%D9%84%D8%A7%D8%AA-%D8%AF%D8%B1-ASPNET-Core,https://toplearn.com/img/course/400x286/حملات_در_ASP.NET_Core.jpg,, نصیری ,https://toplearn.com/masters/Nazgoli, 1:1:00 , رایگانـ 
 آموزش نصب یونیتی بدون کرک با لایسنس رایگان ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%86%D8%B5%D8%A8-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%DA%A9%D8%B1%DA%A9-%D8%A8%D8%A7-%D9%84%D8%A7%DB%8C%D8%B3%D9%86%D8%B3-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86,https://toplearn.com/img/course/400x286/آموزش_نصب_یونیتی_بدون_کرک_با_لایسنس_رایگان.jpg,, شاه بالایی ,https://toplearn.com/masters/dasmohsen, 0:47:00 , رایگانـ 
 ساخت وبلاگ با PHP ,https://toplearn.com/courses/web/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%88%D8%A8%D9%84%D8%A7%DA%AF-%D8%A8%D8%A7-PHP,https://toplearn.com/img/course/400x286/ساخت_وبلاگ_با_PHP.jpg,, پورمحمد ,https://toplearn.com/masters/rezapmh, 9:5:00 , رایگانـ 
 آموزش OpenLayers ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-OpenLayers,https://toplearn.com/img/course/400x286/آموزش_OpenLayers.jpg,, اسدی ,https://toplearn.com/masters/AlirezaAsadi, 3:10:00 , رایگانـ 
 ساخت اپلیکیشن آشپزی با کاتلین ,https://toplearn.com/courses/mobile/%D8%B3%D8%A7%D8%AE%D8%AA-%D8%A7%D9%BE%D9%84%DB%8C%DA%A9%DB%8C%D8%B4%D9%86-%D8%A2%D8%B4%D9%BE%D8%B2%DB%8C-%D8%A8%D8%A7-%DA%A9%D8%A7%D8%AA%D9%84%DB%8C%D9%86,https://toplearn.com/img/course/400x286/ساخت_اپلیکیشن_آشپزی_با_کاتلین.jpg,, آشفته ,https://toplearn.com/masters/Mmahdiashofteh, 4:2:00 , رایگانـ 
 آموزش شاخه‌های جذاب پایتون ,https://toplearn.com/courses/windows/-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B4%D8%A7%D8%AE%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C-%D8%AC%D8%B0%D8%A7%D8%A8-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86,https://toplearn.com/img/course/400x286/آموزش_شاخه‌های_جذاب_پایتون.jpg,40% , تقی پور ,https://toplearn.com/masters/ghaemaero, 16:3:00 , رایگانـ 
 پیاده سازی عملیات CRUD در Modal ,https://toplearn.com/courses/web/%D9%BE%DB%8C%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA-CRUD-%D8%AF%D8%B1-Modal-,https://toplearn.com/img/course/400x286/پیاده_سازی_عملیات_CRUD_در_Modal.jpg,, مهدوی هزاوه ,https://toplearn.com/masters/mhmd7776, 1:13:00 , رایگانـ 
 ساخت فروشگاه در یونیتی و اتصال به کافه بازار ,https://toplearn.com/courses/windows/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%B1-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C-%D9%88-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A8%D9%87-%DA%A9%D8%A7%D9%81%D9%87-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1,https://toplearn.com/img/course/400x286/ساخت_فروشگاه_در_یونیتی_و_اتصال_به_کافه_بازار.jpg,, شاه بالایی ,https://toplearn.com/masters/dasmohsen, 3:43:00 , رایگانـ 
 آموزش جامع فتوشاپ (مقدماتی تا پیشرفته) ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D9%81%D8%AA%D9%88%D8%B4%D8%A7%D9%BE-(%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87),https://toplearn.com/img/course/400x286/آموزش_جامع_فتوشاپ_(مقدماتی_تا_پیشرفته).jpg,50% , قاسمی ,https://toplearn.com/masters/NimaGhasemi, 10:26:00 , رایگانـ 
 آموزش جامع Git از مقدماتی ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-Git-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C,https://toplearn.com/img/course/400x286/آموزش_جامع_Git_از_مقدماتی.jpg,60% , قاری ,https://toplearn.com/masters/mohammadghari1376, 10:51:00 , رایگانـ 
 فناوری بلاکچین و کیف پول ارزهای دیجیتالی ,https://toplearn.com/courses/windows/%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A8%D9%84%D8%A7%DA%A9%DA%86%DB%8C%D9%86-%D9%88-%DA%A9%DB%8C%D9%81-%D9%BE%D9%88%D9%84-%D8%A7%D8%B1%D8%B2%D9%87%D8%A7%DB%8C-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C,https://toplearn.com/img/course/400x286/فناوری_بلاکچین_و_کیف_پول_ارزهای_دیجیتالی.jpg,, پورشهربابکی ,https://toplearn.com/masters/ali.p.sh, 14:38:00 , رایگانـ 
 دوره آموزش جامع NodeJs ,https://toplearn.com/courses/windows/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-NodeJs,https://toplearn.com/img/course/400x286/دوره_آموزش_جامع_NodeJs.jpg,50% , قربانی ,https://toplearn.com/masters/prixy, 43:32:00 , رایگانـ 
 آموزش بازی سازی با Tkinter ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A8%D8%A7-Tkinter,https://toplearn.com/img/course/400x286/آموزش_بازی_سازی_با_Tkinter.jpg,, آیرم ,https://toplearn.com/masters/game_production@yahoo.com, 1:34:00 , رایگانـ 
 آموزش راه اندازی انواع دامنه بر روی هاست ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%AF%D8%A7%D9%85%D9%86%D9%87-%D8%A8%D8%B1-%D8%B1%D9%88%DB%8C-%D9%87%D8%A7%D8%B3%D8%AA-,https://toplearn.com/img/course/400x286/آموزش_راه_اندازی_انواع_دامنه_بر_روی_هاست.jpg,50% , خزاعی نژاد ,https://toplearn.com/masters/Ali-Reza-Khazaei-Nezhad, 2:26:00 , رایگانـ 
 آموزش طراحی نمودارهای اینفوگرافیکی در افترافکت ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%86%D9%85%D9%88%D8%AF%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D8%A7%DB%8C%D9%86%D9%81%D9%88%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9%DB%8C-%D8%AF%D8%B1-%D8%A7%D9%81%D8%AA%D8%B1%D8%A7%D9%81%DA%A9%D8%AA,https://toplearn.com/img/course/400x286/آموزش_طراحی_نمودارهای_اینفوگرافیکی_در_افترافکت.jpg,50% , تاتاری ,https://toplearn.com/masters/ebitatari1, 2:31:00 , رایگانـ 
 آموزش بازی سازی با پایتون برای دانش آموزان ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%B2%D8%A7%D9%86,https://toplearn.com/img/course/400x286/آموزش_بازی_سازی_با_پایتون_برای_دانش_آموزان.jpg,70% , خاوریان ,https://toplearn.com/masters/mahmoodjoon22, 6:19:00 , رایگانـ 
 پریمیر برای یوتیوب و آپارات ,https://toplearn.com/courses/graphics/%D9%BE%D8%B1%DB%8C%D9%85%DB%8C%D8%B1-%D8%A8%D8%B1%D8%A7%DB%8C-%DB%8C%D9%88%D8%AA%DB%8C%D9%88%D8%A8-%D9%88-%D8%A2%D9%BE%D8%A7%D8%B1%D8%A7%D8%AA,https://toplearn.com/img/course/400x286/پریمیر_برای_یوتیوب_و_آپارات.jpg,, مجاور ,https://toplearn.com/masters/rem-code, 2:31:00 , رایگانـ 
 آموزش نرم افزار فیگما ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D9%81%DB%8C%DA%AF%D9%85%D8%A7,https://toplearn.com/img/course/400x286/آموزش_نرم_افزار_فیگما.jpg,50% , شاهقلی گشتی ,https://toplearn.com/masters/yasaminshahgholi, 7:10:00 , رایگانـ 
 آموزش پیاده سازی الگوریتم ازدحام ذرات (PSO) در متلب ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%DB%8C%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85-%D8%A7%D8%B2%D8%AF%D8%AD%D8%A7%D9%85-%D8%B0%D8%B1%D8%A7%D8%AA-(PSO)-%D8%AF%D8%B1-%D9%85%D8%AA%D9%84%D8%A8,https://toplearn.com/img/course/400x286/آموزش_پیاده_سازی_الگوریتم_ازدحام_ذرات_(PSO)_در_متلب.jpg,70% , سینائی ,https://toplearn.com/masters/%D8%B3%DB%8C%D9%86%D8%A7%DB%8C%DB%8C%20%D8%AD%D8%B3%DB%8C%D9%86, 2:46:00 , رایگانـ 
 آموزش مقدماتی TailwindCSS ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-TailwindCSS,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_TailwindCSS.jpg,, محمودی ,https://toplearn.com/masters/hiphoppa, 6:12:00 , رایگانـ 
 آموزش پروژه محور Blender ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1-Blender,https://toplearn.com/img/course/400x286/آموزش_پروژه_محور_Blender.jpg,50% , علی خانی ,https://toplearn.com/masters/TMFstudio, 7:7:00 , رایگانـ 
 آموزش جامع تولید محتوا ,https://toplearn.com/courses/operating-system/-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D9%85%D8%AD%D8%AA%D9%88%D8%A7,https://toplearn.com/img/course/400x286/آموزش_جامع_تولید_محتوا.jpg,50% , تاتاری ,https://toplearn.com/masters/ebitatari1, 34:10:00 , رایگانـ 
 آموزش مقدماتی طراحی سایت با وردپرس + نقشه راه ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%A8%D8%A7-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-plus-%D9%86%D9%82%D8%B4%D9%87-%D8%B1%D8%A7%D9%87,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_طراحی_سایت_با_وردپرس_plus_نقشه_راه.jpg,, تقی پور ,https://toplearn.com/masters/amirf1620, 2:59:00 , رایگانـ 
 آموزش لایسنس گذاری محصولات ووکامرس ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%84%D8%A7%DB%8C%D8%B3%D9%86%D8%B3-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D9%85%D8%AD%D8%B5%D9%88%D9%84%D8%A7%D8%AA-%D9%88%D9%88%DA%A9%D8%A7%D9%85%D8%B1%D8%B3,https://toplearn.com/img/course/400x286/آموزش_لایسنس_گذاری_محصولات_ووکامرس.jpg,50% , اسمعیلی ,https://toplearn.com/masters/rebines, 6:51:00 , رایگانـ 
 آموزش جنکینز (Jenkins) ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D9%86%DA%A9%DB%8C%D9%86%D8%B2-(Jenkins)-,https://toplearn.com/img/course/400x286/آموزش_جنکینز_(Jenkins).jpg,, نبهانی ,https://toplearn.com/masters/mehdipalan, 3:0:00 ," 350,000 "
 آموزش کار با LINQ در سی شارپ (مقدماتی تا پیشرفته) ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-LINQ-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE-(%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87),https://toplearn.com/img/course/400x286/آموزش_کار_با_LINQ_در_سی_شارپ_(مقدماتی_تا_پیشرفته).jpg,, آخوندی ,https://toplearn.com/masters/mhrxad, 2:51:00 ," 350,000 "
 دوره ی Microsoft Azure از مقدماتی تا متوسط ,https://toplearn.com/courses/operating-system/%D8%AF%D9%88%D8%B1%D9%87-%DB%8C-Microsoft-Azure-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%85%D8%AA%D9%88%D8%B3%D8%B7,https://toplearn.com/img/course/400x286/دوره_ی_Microsoft_Azure_از_مقدماتی_تا_متوسط.jpg,, پارسی نژاد ,https://toplearn.com/masters/hossein_p, 5:8:00 ," 350,000 "
 آموزش جامع هوش مصنوعی با پایتون ( Python ) ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-(-Python-),https://toplearn.com/img/course/400x286/آموزش_جامع_هوش_مصنوعی_با_پایتون_(_Python_).jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 19:13:00 ," 350,000 "
 آموزش Dependency Injection در Asp.Net Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Dependency-Injection-%D8%AF%D8%B1-AspNet-Core,https://toplearn.com/img/course/400x286/آموزش_Dependency_Injection_در_Asp.Net_Core.jpg,, مهدوی هزاوه ,https://toplearn.com/masters/mhmd7776, 1:42:00 ," 350,000 "
 دوره مقدماتی پروژه محور SQL ,https://toplearn.com/courses/databases/%D8%AF%D9%88%D8%B1%D9%87-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%AD%D9%88%D8%B1-SQL,https://toplearn.com/img/course/400x286/دوره_مقدماتی_پروژه_محور_SQL.jpg,, خزاعی نژاد ,https://toplearn.com/masters/Ali-Reza-Khazaei-Nezhad, 3:3:00 ," 350,000 "
 آموزش مقدماتی تا پیشرفته برنامه‌نویسی موازی در سی‌شارپ ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87%E2%80%8C%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%85%D9%88%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-%D8%B3%DB%8C%E2%80%8C%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/آموزش_مقدماتی_تا_پیشرفته_برنامه‌نویسی_موازی_در_سی‌شارپ.jpg,50% , زارعی ,https://toplearn.com/masters/hello_, 6:7:00 ," 350,000 "
 آموزش جامع نرم افزار متلب ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D9%85%D8%AA%D9%84%D8%A8,https://toplearn.com/img/course/400x286/آموزش_جامع_نرم_افزار_متلب.jpg,30% , سینائی ,https://toplearn.com/masters/%D8%B3%DB%8C%D9%86%D8%A7%DB%8C%DB%8C%20%D8%AD%D8%B3%DB%8C%D9%86, 6:34:00 ," 350,000 "
 آموزش رایگان کتابخانه pandas در پایتون ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-pandas-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86,https://toplearn.com/img/course/400x286/آموزش_رایگان_کتابخانه_pandas_در_پایتون.jpg,, تقی پور ,https://toplearn.com/masters/ghaemaero, 3:45:00 ," 350,000 "
 دوره پیشرفته Next.js (پروژه فول استک سایت فیلم و پنل ادمین) ,https://toplearn.com/courses/web-design/%D8%AF%D9%88%D8%B1%D9%87-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87-Nextjs-(%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%81%D9%88%D9%84-%D8%A7%D8%B3%D8%AA%DA%A9-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%81%DB%8C%D9%84%D9%85-%D9%88-%D9%BE%D9%86%D9%84-%D8%A7%D8%AF%D9%85%DB%8C%D9%86),https://toplearn.com/img/course/400x286/دوره_پیشرفته_Next.js_(پروژه_فول_استک_سایت_فیلم_و_پنل_ادمین).jpg,50% , صادق زاده ,https://toplearn.com/masters/sm1382, 31:11:00 ," 350,000 "
 آموزش Log4net در ASP.NET Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Log4net-%D8%AF%D8%B1-ASPNET-Core,https://toplearn.com/img/course/400x286/آموزش_Log4net_در_ASP.NET_Core.jpg,, آخوندی ,https://toplearn.com/masters/mhrxad, 1:35:00 ," 350,000 "
 آموزش جامــع فریم ورک Blazor ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D9%80%D9%80%D8%B9-%D9%81%D8%B1%DB%8C%D9%85-%D9%88%D8%B1%DA%A9-Blazor,https://toplearn.com/img/course/400x286/آموزش_جامــع_فریم_ورک_Blazor.jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 10:40:00 ," 350,000 "
 دوره آموزشی PHP ( مقدماتی ) مخصوص ناشنوایان ,https://toplearn.com/courses/web/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-PHP-(-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-)-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D9%86%D8%A7%D8%B4%D9%86%D9%88%D8%A7%DB%8C%D8%A7%D9%86,https://toplearn.com/img/course/400x286/دوره_آموزشی_PHP_(_مقدماتی_)_مخصوص_ناشنوایان.jpg,, خسروجردی ,https://toplearn.com/masters/Hsn_khosrojerdi, 9:55:00 , رایگانـ 
 آموزش سایت کوتاه کننده لینک با Asp.Net 5 ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%DB%8C%D8%AA-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%84%DB%8C%D9%86%DA%A9-%D8%A8%D8%A7-AspNet-5,https://toplearn.com/img/course/400x286/آموزش_سایت_کوتاه_کننده_لینک_با_Asp.Net_5.jpg,, مومنی ,https://toplearn.com/masters/m.momeni10, 6:38:00 , رایگانـ 
 Save و Load در آنریل انجین 4 ,https://toplearn.com/courses/windows/Save-%D9%88-Load-%D8%AF%D8%B1-%D8%A2%D9%86%D8%B1%DB%8C%D9%84-%D8%A7%D9%86%D8%AC%DB%8C%D9%86-4,https://toplearn.com/img/course/400x286/Save_و_Load_در_آنریل_انجین_4.jpg,, میرشبی بایگی ,https://toplearn.com/masters/sajjadmirshabi, 0:39:00 , رایگانـ 
 دوره آموزش رایگان Servlet و JSP ,https://toplearn.com/courses/windows/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86-Servlet-%D9%88-JSP,https://toplearn.com/img/course/400x286/دوره_آموزش_رایگان_Servlet__و_JSP.jpg,, آهنی ,https://toplearn.com/masters/Edris_Ahani, 9:39:00 , رایگانـ 
